interaction_id,user_id,product_id,event_type,device,timestamp,session_id
INT_007067,U0254,3,view,desktop_browser,2026-01-08 23:48:20,SESS_41768
INT_004462,U0049,7,view,desktop_browser,2026-01-08 23:51:36,SESS_98099
INT_007858,U0406,7,view,desktop_browser,2026-01-08 23:54:41,SESS_48923
INT_005076,U0219,4,click,mobile_app,2026-01-09 00:14:32,SESS_18456
INT_008662,U0309,14,view,desktop_browser,2026-01-09 00:19:49,SESS_79931
INT_005815,U0142,11,view,mobile_app,2026-01-09 00:23:06,SESS_51655
INT_005698,U0162,16,view,desktop_browser,2026-01-09 00:32:49,SESS_30058
INT_000188,U0235,4,view,desktop_browser,2026-01-09 00:34:42,SESS_19077
INT_000303,U0138,7,click,mobile_app,2026-01-09 00:48:36,SESS_89976
INT_006620,U0176,5,click,desktop_browser,2026-01-09 00:57:19,SESS_17419
INT_004215,U0409,18,view,mobile_app,2026-01-09 01:03:16,SESS_35568
INT_001044,U0172,3,view,mobile_app,2026-01-09 01:14:30,SESS_13725
INT_008391,U0486,11,view,desktop_browser,2026-01-09 01:14:54,SESS_13231
INT_003955,U0071,8,view,mobile_app,2026-01-09 01:17:41,SESS_35735
INT_008253,U0291,11,view,mobile_app,2026-01-09 01:24:22,SESS_45112
INT_003840,U0158,17,view,mobile_app,2026-01-09 01:32:48,SESS_48834
INT_007574,U0092,15,add_to_cart,desktop_browser,2026-01-09 01:35:15,SESS_27288
INT_001376,U0208,4,view,mobile_app,2026-01-09 01:38:34,SESS_15602
INT_002181,U0024,1,add_to_cart,desktop_browser,2026-01-09 01:39:01,SESS_30915
INT_004404,U0445,20,view,desktop_browser,2026-01-09 01:47:29,SESS_24610
INT_000571,U0026,10,view,mobile_app,2026-01-09 01:52:08,SESS_25641
INT_009146,U0202,20,view,desktop_browser,2026-01-09 01:56:46,SESS_36723
INT_003708,U0447,15,click,mobile_app,2026-01-09 02:03:07,SESS_23452
INT_003901,U0439,15,click,desktop_browser,2026-01-09 02:09:38,SESS_63519
INT_002558,U0113,4,view,desktop_browser,2026-01-09 02:13:03,SESS_80849
INT_008085,U0366,12,view,desktop_browser,2026-01-09 02:14:10,SESS_55019
INT_002113,U0417,6,view,desktop_browser,2026-01-09 02:16:42,SESS_56424
INT_004653,U0230,17,view,mobile_app,2026-01-09 02:20:43,SESS_15009
INT_005696,U0118,13,view,desktop_browser,2026-01-09 02:24:17,SESS_80228
INT_001334,U0258,1,view,desktop_browser,2026-01-09 02:24:28,SESS_17394
INT_003032,U0245,14,view,mobile_app,2026-01-09 02:28:58,SESS_68494
INT_001343,U0247,8,view,mobile_app,2026-01-09 02:41:35,SESS_31944
INT_004713,U0222,15,view,mobile_app,2026-01-09 02:42:00,SESS_29952
INT_003131,U0094,8,view,mobile_app,2026-01-09 03:03:11,SESS_94791
INT_005119,U0369,7,add_to_cart,desktop_browser,2026-01-09 03:04:12,SESS_11296
INT_005038,U0107,1,view,desktop_browser,2026-01-09 03:06:09,SESS_72219
INT_009910,U0040,15,click,mobile_app,2026-01-09 03:12:20,SESS_33284
INT_001310,U0265,2,view,mobile_app,2026-01-09 03:12:23,SESS_40349
INT_005731,U0358,3,click,desktop_browser,2026-01-09 03:15:31,SESS_81609
INT_000740,U0310,6,view,mobile_app,2026-01-09 03:20:53,SESS_58182
INT_002384,U0399,19,view,desktop_browser,2026-01-09 03:28:59,SESS_16610
INT_002422,U0157,1,view,mobile_app,2026-01-09 03:36:19,SESS_12211
INT_007416,U0063,8,view,mobile_app,2026-01-09 03:38:12,SESS_34228
INT_005478,U0290,7,click,mobile_app,2026-01-09 03:45:32,SESS_55696
INT_001274,U0104,9,click,desktop_browser,2026-01-09 03:51:22,SESS_77944
INT_004398,U0492,13,add_to_cart,desktop_browser,2026-01-09 03:59:03,SESS_18869
INT_005064,U0106,7,click,mobile_app,2026-01-09 03:59:48,SESS_47157
INT_006612,U0313,12,view,mobile_app,2026-01-09 04:00:34,SESS_19237
INT_007124,U0304,7,view,mobile_app,2026-01-09 04:05:26,SESS_47935
INT_009911,U0424,3,purchase,desktop_browser,2026-01-09 04:06:16,SESS_37591
INT_008226,U0032,12,view,desktop_browser,2026-01-09 04:16:54,SESS_99858
INT_005773,U0468,19,view,mobile_app,2026-01-09 04:19:18,SESS_82962
INT_002292,U0246,5,view,desktop_browser,2026-01-09 04:21:27,SESS_11606
INT_009735,U0121,18,view,desktop_browser,2026-01-09 04:26:22,SESS_10186
INT_007053,U0242,10,view,desktop_browser,2026-01-09 04:26:34,SESS_22198
INT_005421,U0184,18,view,mobile_app,2026-01-09 04:30:07,SESS_22484
INT_000530,U0070,1,view,desktop_browser,2026-01-09 04:31:33,SESS_48201
INT_007598,U0188,17,view,desktop_browser,2026-01-09 04:36:20,SESS_80709
INT_008488,U0467,15,view,desktop_browser,2026-01-09 04:38:13,SESS_12961
INT_002002,U0069,3,click,mobile_app,2026-01-09 04:38:49,SESS_31447
INT_001934,U0267,12,add_to_cart,desktop_browser,2026-01-09 04:40:10,SESS_83021
INT_001280,U0476,20,purchase,mobile_app,2026-01-09 04:40:56,SESS_18798
INT_000889,U0162,18,click,desktop_browser,2026-01-09 04:49:59,SESS_42994
INT_009973,U0359,16,view,mobile_app,2026-01-09 04:50:26,SESS_45105
INT_004122,U0376,12,click,desktop_browser,2026-01-09 04:53:58,SESS_77776
INT_006893,U0257,17,view,desktop_browser,2026-01-09 05:01:28,SESS_74220
INT_004534,U0411,1,click,mobile_app,2026-01-09 05:03:42,SESS_31078
INT_007162,U0186,10,click,desktop_browser,2026-01-09 05:03:56,SESS_78787
INT_004504,U0083,4,view,desktop_browser,2026-01-09 05:07:43,SESS_88512
INT_004751,U0119,8,view,desktop_browser,2026-01-09 05:14:39,SESS_80358
INT_006048,U0034,6,view,desktop_browser,2026-01-09 05:17:00,SESS_92576
INT_006416,U0428,15,view,desktop_browser,2026-01-09 05:17:22,SESS_82728
INT_002378,U0423,11,click,desktop_browser,2026-01-09 05:20:11,SESS_29559
INT_002371,U0311,16,view,desktop_browser,2026-01-09 05:22:53,SESS_65044
INT_002523,U0349,12,purchase,mobile_app,2026-01-09 05:31:13,SESS_40956
INT_002738,U0378,4,view,desktop_browser,2026-01-09 05:35:02,SESS_78228
INT_000782,U0013,1,view,mobile_app,2026-01-09 05:36:48,SESS_19704
INT_004668,U0447,19,view,desktop_browser,2026-01-09 05:37:35,SESS_74405
INT_005374,U0184,15,click,mobile_app,2026-01-09 05:45:09,SESS_54174
INT_002697,U0387,2,click,desktop_browser,2026-01-09 05:55:03,SESS_77549
INT_002717,U0418,3,click,desktop_browser,2026-01-09 05:59:09,SESS_69683
INT_004608,U0436,3,view,desktop_browser,2026-01-09 06:00:29,SESS_52110
INT_007130,U0391,20,view,desktop_browser,2026-01-09 06:06:17,SESS_77992
INT_002272,U0401,2,view,desktop_browser,2026-01-09 06:12:53,SESS_74687
INT_006488,U0414,10,view,desktop_browser,2026-01-09 06:14:59,SESS_98476
INT_001300,U0207,7,view,desktop_browser,2026-01-09 06:22:59,SESS_59595
INT_003712,U0197,9,add_to_cart,desktop_browser,2026-01-09 06:27:14,SESS_97413
INT_005635,U0455,12,view,desktop_browser,2026-01-09 06:28:40,SESS_84317
INT_009797,U0372,5,add_to_cart,desktop_browser,2026-01-09 06:31:30,SESS_18206
INT_007941,U0108,13,add_to_cart,desktop_browser,2026-01-09 06:37:34,SESS_26329
INT_007184,U0017,11,view,desktop_browser,2026-01-09 06:39:05,SESS_91454
INT_001144,U0025,10,view,mobile_app,2026-01-09 06:47:39,SESS_89171
INT_001153,U0445,12,click,desktop_browser,2026-01-09 07:01:30,SESS_81316
INT_001276,U0287,20,purchase,mobile_app,2026-01-09 07:07:02,SESS_81180
INT_000929,U0050,12,view,desktop_browser,2026-01-09 07:16:44,SESS_78065
INT_000021,U0398,14,view,desktop_browser,2026-01-09 07:17:14,SESS_34598
INT_006139,U0422,17,add_to_cart,mobile_app,2026-01-09 07:24:29,SESS_96455
INT_001067,U0435,16,view,mobile_app,2026-01-09 07:27:38,SESS_99663
INT_007901,U0473,4,view,desktop_browser,2026-01-09 07:48:25,SESS_77844
INT_007205,U0375,12,click,mobile_app,2026-01-09 07:48:47,SESS_44555
INT_004306,U0204,14,purchase,mobile_app,2026-01-09 07:49:44,SESS_62785
INT_004100,U0161,14,view,mobile_app,2026-01-09 07:53:52,SESS_55721
INT_004271,U0212,17,click,desktop_browser,2026-01-09 07:54:12,SESS_69463
INT_004433,U0373,13,view,desktop_browser,2026-01-09 07:54:35,SESS_55974
INT_006405,U0365,19,view,desktop_browser,2026-01-09 07:58:09,SESS_94196
INT_004223,U0456,6,click,mobile_app,2026-01-09 08:03:26,SESS_36476
INT_007689,U0311,4,view,desktop_browser,2026-01-09 08:05:09,SESS_95997
INT_009330,U0381,9,view,desktop_browser,2026-01-09 08:25:16,SESS_70199
INT_009108,U0101,8,add_to_cart,desktop_browser,2026-01-09 08:28:23,SESS_14220
INT_003574,U0287,1,purchase,mobile_app,2026-01-09 08:37:12,SESS_36974
INT_007605,U0497,2,view,mobile_app,2026-01-09 08:38:23,SESS_23560
INT_004802,U0298,18,view,mobile_app,2026-01-09 08:40:37,SESS_78287
INT_003277,U0275,4,click,mobile_app,2026-01-09 08:40:51,SESS_27192
INT_006328,U0366,17,add_to_cart,mobile_app,2026-01-09 08:44:12,SESS_11132
INT_003480,U0199,17,add_to_cart,desktop_browser,2026-01-09 08:45:51,SESS_54811
INT_009833,U0101,5,add_to_cart,desktop_browser,2026-01-09 08:52:57,SESS_54775
INT_006519,U0323,9,view,desktop_browser,2026-01-09 09:00:16,SESS_98773
INT_003889,U0193,13,click,desktop_browser,2026-01-09 09:01:50,SESS_44861
INT_005716,U0339,1,add_to_cart,mobile_app,2026-01-09 09:02:19,SESS_36578
INT_007657,U0379,12,click,desktop_browser,2026-01-09 09:13:09,SESS_93915
INT_005395,U0061,1,view,desktop_browser,2026-01-09 09:27:02,SESS_92449
INT_007336,U0459,17,purchase,mobile_app,2026-01-09 09:44:51,SESS_43127
INT_001559,U0053,13,add_to_cart,mobile_app,2026-01-09 09:46:01,SESS_83423
INT_006647,U0193,14,click,desktop_browser,2026-01-09 09:47:02,SESS_35213
INT_004255,U0020,1,click,desktop_browser,2026-01-09 09:49:31,SESS_85756
INT_001121,U0435,17,click,desktop_browser,2026-01-09 09:50:47,SESS_95619
INT_001124,U0394,17,purchase,desktop_browser,2026-01-09 10:04:15,SESS_82864
INT_005430,U0284,17,click,desktop_browser,2026-01-09 10:05:18,SESS_48433
INT_002990,U0054,20,click,mobile_app,2026-01-09 10:06:51,SESS_38568
INT_002828,U0308,18,view,mobile_app,2026-01-09 10:09:41,SESS_71365
INT_008705,U0204,2,view,desktop_browser,2026-01-09 10:12:09,SESS_54643
INT_000117,U0117,16,add_to_cart,desktop_browser,2026-01-09 10:23:22,SESS_39612
INT_007101,U0250,10,click,mobile_app,2026-01-09 10:27:28,SESS_25010
INT_003085,U0465,11,view,mobile_app,2026-01-09 10:28:56,SESS_35741
INT_006213,U0431,1,view,mobile_app,2026-01-09 10:30:08,SESS_77929
INT_003492,U0253,11,click,desktop_browser,2026-01-09 10:34:28,SESS_24098
INT_008491,U0435,7,view,mobile_app,2026-01-09 10:44:55,SESS_10750
INT_001579,U0067,14,view,desktop_browser,2026-01-09 10:51:40,SESS_48363
INT_003521,U0117,3,view,mobile_app,2026-01-09 10:56:59,SESS_20714
INT_001831,U0303,15,view,mobile_app,2026-01-09 11:16:04,SESS_64711
INT_004929,U0167,1,view,desktop_browser,2026-01-09 11:25:10,SESS_11386
INT_003002,U0164,6,click,mobile_app,2026-01-09 11:27:07,SESS_16927
INT_005830,U0371,20,click,desktop_browser,2026-01-09 11:29:36,SESS_19860
INT_006627,U0347,15,view,mobile_app,2026-01-09 11:31:04,SESS_30585
INT_000515,U0377,14,view,desktop_browser,2026-01-09 11:35:44,SESS_58090
INT_007008,U0002,20,view,mobile_app,2026-01-09 11:53:14,SESS_12726
INT_008017,U0366,15,click,desktop_browser,2026-01-09 11:54:11,SESS_75679
INT_002831,U0425,16,view,mobile_app,2026-01-09 11:55:07,SESS_18861
INT_000149,U0090,4,add_to_cart,desktop_browser,2026-01-09 11:56:47,SESS_43083
INT_006877,U0329,3,view,desktop_browser,2026-01-09 12:08:55,SESS_31527
INT_006476,U0121,13,click,desktop_browser,2026-01-09 12:13:29,SESS_89006
INT_003401,U0247,1,view,mobile_app,2026-01-09 12:14:53,SESS_17506
INT_008720,U0288,9,view,desktop_browser,2026-01-09 12:18:57,SESS_12405
INT_004429,U0248,18,view,mobile_app,2026-01-09 12:20:01,SESS_45191
INT_004630,U0310,20,view,mobile_app,2026-01-09 12:23:39,SESS_95623
INT_003109,U0004,17,view,desktop_browser,2026-01-09 12:24:40,SESS_75448
INT_005519,U0304,17,view,mobile_app,2026-01-09 12:30:52,SESS_32383
INT_004764,U0137,20,view,desktop_browser,2026-01-09 12:33:19,SESS_73130
INT_001752,U0445,12,click,mobile_app,2026-01-09 12:40:41,SESS_25561
INT_007215,U0291,4,view,mobile_app,2026-01-09 12:42:03,SESS_99670
INT_008682,U0464,10,view,mobile_app,2026-01-09 12:49:50,SESS_56797
INT_009256,U0279,19,view,mobile_app,2026-01-09 12:50:08,SESS_43679
INT_008827,U0282,14,click,desktop_browser,2026-01-09 12:53:46,SESS_63386
INT_008298,U0107,18,view,mobile_app,2026-01-09 12:57:38,SESS_44501
INT_003634,U0379,12,view,desktop_browser,2026-01-09 13:03:08,SESS_17590
INT_004819,U0370,11,view,desktop_browser,2026-01-09 13:03:52,SESS_14345
INT_002443,U0252,18,add_to_cart,desktop_browser,2026-01-09 13:04:14,SESS_72160
INT_006594,U0107,2,view,mobile_app,2026-01-09 13:07:49,SESS_99300
INT_006263,U0197,5,view,mobile_app,2026-01-09 13:11:16,SESS_25563
INT_008437,U0448,4,click,desktop_browser,2026-01-09 13:15:55,SESS_23274
INT_000213,U0387,10,add_to_cart,mobile_app,2026-01-09 13:16:15,SESS_19060
INT_002013,U0153,8,view,mobile_app,2026-01-09 13:17:49,SESS_26171
INT_002326,U0381,6,view,mobile_app,2026-01-09 13:21:28,SESS_24764
INT_005449,U0254,13,add_to_cart,mobile_app,2026-01-09 13:24:35,SESS_54583
INT_008802,U0341,17,view,mobile_app,2026-01-09 13:28:28,SESS_60468
INT_005026,U0086,19,view,mobile_app,2026-01-09 13:29:40,SESS_90491
INT_009334,U0145,20,add_to_cart,mobile_app,2026-01-09 13:33:58,SESS_18041
INT_007161,U0212,16,click,desktop_browser,2026-01-09 13:34:14,SESS_73678
INT_009255,U0176,13,view,desktop_browser,2026-01-09 13:36:43,SESS_82521
INT_006878,U0120,20,click,desktop_browser,2026-01-09 13:38:00,SESS_60299
INT_008150,U0041,9,add_to_cart,desktop_browser,2026-01-09 13:48:44,SESS_75413
INT_009768,U0207,4,add_to_cart,desktop_browser,2026-01-09 13:51:18,SESS_63814
INT_009543,U0480,6,view,desktop_browser,2026-01-09 14:03:45,SESS_97592
INT_006396,U0111,12,view,desktop_browser,2026-01-09 14:05:01,SESS_75533
INT_000578,U0388,6,click,desktop_browser,2026-01-09 14:11:59,SESS_59157
INT_005214,U0266,18,view,mobile_app,2026-01-09 14:14:36,SESS_61883
INT_005008,U0049,6,click,mobile_app,2026-01-09 14:22:51,SESS_58580
INT_001223,U0226,18,click,desktop_browser,2026-01-09 14:25:09,SESS_16937
INT_006773,U0102,20,view,desktop_browser,2026-01-09 14:27:40,SESS_21111
INT_006503,U0336,5,click,mobile_app,2026-01-09 14:27:55,SESS_14930
INT_003743,U0410,2,view,mobile_app,2026-01-09 14:29:17,SESS_96628
INT_002890,U0300,8,view,mobile_app,2026-01-09 14:40:04,SESS_76115
INT_004738,U0120,8,add_to_cart,desktop_browser,2026-01-09 14:44:01,SESS_21453
INT_004470,U0293,14,add_to_cart,desktop_browser,2026-01-09 14:47:21,SESS_75507
INT_004028,U0337,13,click,mobile_app,2026-01-09 14:56:26,SESS_88212
INT_002178,U0234,4,click,desktop_browser,2026-01-09 15:00:59,SESS_50322
INT_000586,U0070,2,view,desktop_browser,2026-01-09 15:06:53,SESS_95018
INT_002111,U0383,8,view,desktop_browser,2026-01-09 15:17:07,SESS_31854
INT_007129,U0190,17,view,mobile_app,2026-01-09 15:24:27,SESS_63655
INT_006885,U0275,19,click,mobile_app,2026-01-09 15:31:05,SESS_60813
INT_002649,U0397,19,view,desktop_browser,2026-01-09 15:32:34,SESS_23701
INT_009194,U0073,2,click,mobile_app,2026-01-09 15:32:46,SESS_16760
INT_009434,U0011,12,view,mobile_app,2026-01-09 15:40:13,SESS_10003
INT_003598,U0220,15,view,mobile_app,2026-01-09 15:41:03,SESS_23455
INT_003697,U0345,7,view,desktop_browser,2026-01-09 15:45:41,SESS_23460
INT_002241,U0032,19,view,mobile_app,2026-01-09 15:52:59,SESS_89519
INT_002390,U0444,11,click,mobile_app,2026-01-09 15:57:34,SESS_91101
INT_009358,U0005,17,click,desktop_browser,2026-01-09 16:04:05,SESS_82664
INT_009417,U0146,9,view,mobile_app,2026-01-09 16:04:57,SESS_63375
INT_006485,U0004,10,view,mobile_app,2026-01-09 16:05:00,SESS_78564
INT_000372,U0308,3,view,desktop_browser,2026-01-09 16:05:58,SESS_64546
INT_008004,U0010,12,purchase,desktop_browser,2026-01-09 16:14:44,SESS_35688
INT_006650,U0199,2,click,mobile_app,2026-01-09 16:14:59,SESS_70758
INT_009664,U0167,14,add_to_cart,desktop_browser,2026-01-09 16:21:35,SESS_46093
INT_005636,U0017,12,click,desktop_browser,2026-01-09 16:24:17,SESS_24976
INT_000167,U0144,17,add_to_cart,mobile_app,2026-01-09 16:26:14,SESS_48972
INT_000212,U0452,16,view,desktop_browser,2026-01-09 16:29:24,SESS_51305
INT_008666,U0248,14,view,mobile_app,2026-01-09 16:35:53,SESS_59436
INT_009517,U0448,6,click,mobile_app,2026-01-09 16:36:41,SESS_40973
INT_001036,U0238,7,add_to_cart,desktop_browser,2026-01-09 16:43:16,SESS_19939
INT_008896,U0441,14,view,desktop_browser,2026-01-09 16:43:18,SESS_32103
INT_001700,U0359,8,view,mobile_app,2026-01-09 17:00:55,SESS_59048
INT_006901,U0032,11,view,desktop_browser,2026-01-09 17:01:12,SESS_37022
INT_006697,U0130,8,view,mobile_app,2026-01-09 17:05:32,SESS_74077
INT_001597,U0221,4,view,mobile_app,2026-01-09 17:10:27,SESS_46363
INT_000858,U0131,8,view,desktop_browser,2026-01-09 17:10:36,SESS_83441
INT_009296,U0021,7,view,desktop_browser,2026-01-09 17:14:45,SESS_31276
INT_008192,U0337,2,click,desktop_browser,2026-01-09 17:15:53,SESS_80198
INT_000922,U0137,15,view,desktop_browser,2026-01-09 17:23:12,SESS_33677
INT_002891,U0041,19,view,desktop_browser,2026-01-09 17:27:10,SESS_72693
INT_005556,U0438,1,view,mobile_app,2026-01-09 17:28:56,SESS_59190
INT_004599,U0129,16,view,mobile_app,2026-01-09 17:29:39,SESS_54601
INT_003170,U0158,19,click,desktop_browser,2026-01-09 17:41:54,SESS_94633
INT_005180,U0240,7,view,mobile_app,2026-01-09 17:46:33,SESS_19044
INT_000439,U0146,4,add_to_cart,desktop_browser,2026-01-09 17:50:48,SESS_41125
INT_007430,U0201,6,view,mobile_app,2026-01-09 17:51:53,SESS_76173
INT_002078,U0316,3,view,mobile_app,2026-01-09 17:55:33,SESS_99233
INT_004043,U0206,11,add_to_cart,desktop_browser,2026-01-09 17:58:16,SESS_38056
INT_000248,U0381,7,click,mobile_app,2026-01-09 18:03:44,SESS_33433
INT_003930,U0478,8,view,desktop_browser,2026-01-09 18:09:19,SESS_13227
INT_002256,U0194,8,view,mobile_app,2026-01-09 18:09:46,SESS_30889
INT_007516,U0072,18,click,mobile_app,2026-01-09 18:10:40,SESS_28856
INT_008804,U0142,18,view,mobile_app,2026-01-09 18:10:51,SESS_70887
INT_003366,U0463,5,view,desktop_browser,2026-01-09 18:11:19,SESS_23319
INT_005072,U0092,3,click,mobile_app,2026-01-09 18:11:41,SESS_13195
INT_002133,U0312,20,view,mobile_app,2026-01-09 18:17:06,SESS_29712
INT_003584,U0113,5,view,desktop_browser,2026-01-09 18:23:02,SESS_77562
INT_004118,U0443,15,click,mobile_app,2026-01-09 18:30:10,SESS_12180
INT_006410,U0052,8,click,desktop_browser,2026-01-09 18:32:50,SESS_49979
INT_000664,U0420,3,view,mobile_app,2026-01-09 18:37:19,SESS_70159
INT_006668,U0286,14,view,desktop_browser,2026-01-09 18:38:32,SESS_52092
INT_001777,U0258,12,view,desktop_browser,2026-01-09 18:40:27,SESS_78064
INT_000227,U0451,9,click,desktop_browser,2026-01-09 18:41:13,SESS_94044
INT_002905,U0408,17,view,mobile_app,2026-01-09 18:42:08,SESS_73550
INT_006038,U0125,7,view,mobile_app,2026-01-09 18:45:36,SESS_60229
INT_003683,U0384,6,add_to_cart,mobile_app,2026-01-09 18:48:57,SESS_76219
INT_003426,U0330,7,view,desktop_browser,2026-01-09 19:05:59,SESS_61171
INT_008118,U0477,6,click,desktop_browser,2026-01-09 19:07:37,SESS_93013
INT_007102,U0246,6,add_to_cart,desktop_browser,2026-01-09 19:07:49,SESS_21351
INT_003592,U0052,10,view,mobile_app,2026-01-09 19:10:24,SESS_93378
INT_000795,U0158,12,view,desktop_browser,2026-01-09 19:10:31,SESS_35994
INT_008882,U0153,9,click,desktop_browser,2026-01-09 19:14:33,SESS_46137
INT_008478,U0370,2,view,desktop_browser,2026-01-09 19:15:05,SESS_20716
INT_006674,U0361,11,add_to_cart,desktop_browser,2026-01-09 19:23:27,SESS_99367
INT_002758,U0136,7,view,mobile_app,2026-01-09 19:25:13,SESS_67796
INT_003618,U0403,10,view,mobile_app,2026-01-09 19:30:11,SESS_51852
INT_003603,U0307,20,view,mobile_app,2026-01-09 19:34:28,SESS_82274
INT_002636,U0169,3,click,mobile_app,2026-01-09 19:36:32,SESS_18745
INT_002866,U0270,20,click,mobile_app,2026-01-09 19:39:57,SESS_88892
INT_006009,U0329,18,click,mobile_app,2026-01-09 19:45:56,SESS_12119
INT_008357,U0462,2,view,mobile_app,2026-01-09 19:49:01,SESS_57153
INT_007022,U0171,11,view,mobile_app,2026-01-09 19:51:33,SESS_65882
INT_002818,U0227,5,purchase,desktop_browser,2026-01-09 19:56:34,SESS_55117
INT_000991,U0500,2,view,mobile_app,2026-01-09 20:03:08,SESS_64378
INT_001076,U0354,18,view,desktop_browser,2026-01-09 20:04:29,SESS_21166
INT_004686,U0319,3,view,desktop_browser,2026-01-09 20:05:54,SESS_73115
INT_001744,U0345,20,view,desktop_browser,2026-01-09 20:07:58,SESS_86924
INT_009561,U0106,19,view,desktop_browser,2026-01-09 20:08:27,SESS_17633
INT_008917,U0161,15,view,desktop_browser,2026-01-09 20:25:08,SESS_41319
INT_005107,U0019,5,view,desktop_browser,2026-01-09 20:25:10,SESS_56759
INT_003438,U0321,1,view,mobile_app,2026-01-09 20:26:14,SESS_71446
INT_008012,U0203,7,add_to_cart,desktop_browser,2026-01-09 20:37:22,SESS_34043
INT_006597,U0466,4,view,mobile_app,2026-01-09 20:38:20,SESS_57994
INT_006894,U0010,1,view,mobile_app,2026-01-09 20:43:59,SESS_56325
INT_004213,U0439,16,view,mobile_app,2026-01-09 20:44:22,SESS_61007
INT_005277,U0338,18,click,mobile_app,2026-01-09 20:44:32,SESS_29389
INT_000840,U0450,20,click,desktop_browser,2026-01-09 20:45:57,SESS_72093
INT_006938,U0007,17,purchase,mobile_app,2026-01-09 20:46:11,SESS_98367
INT_004457,U0195,3,click,desktop_browser,2026-01-09 20:51:23,SESS_26567
INT_008523,U0499,17,view,mobile_app,2026-01-09 20:55:01,SESS_14944
INT_009477,U0121,8,click,desktop_browser,2026-01-09 21:03:02,SESS_22355
INT_000002,U0326,14,view,mobile_app,2026-01-09 21:08:29,SESS_80981
INT_000099,U0467,18,view,mobile_app,2026-01-09 21:10:16,SESS_39071
INT_007538,U0060,4,view,desktop_browser,2026-01-09 21:12:00,SESS_84879
INT_001771,U0297,3,purchase,desktop_browser,2026-01-09 21:14:53,SESS_99381
INT_003033,U0269,11,add_to_cart,desktop_browser,2026-01-09 21:15:42,SESS_56012
INT_009332,U0347,15,add_to_cart,mobile_app,2026-01-09 21:15:56,SESS_95909
INT_002934,U0246,1,add_to_cart,mobile_app,2026-01-09 21:16:56,SESS_98962
INT_008990,U0032,18,click,desktop_browser,2026-01-09 21:32:06,SESS_84744
INT_001297,U0452,6,view,desktop_browser,2026-01-09 21:33:41,SESS_48305
